timestamp,cpu_percent,mem_used_mb
1762083919.9531927,9.80,1263.05
1762083920.954042,3.70,1268.30
1762083921.9551666,5.10,1260.62
1762083922.9570148,1.80,1266.18
1762083923.9582815,2.40,1257.55
1762083924.959418,0.00,1262.59
1762083925.960194,2.40,1266.74
1762083926.9612122,1.80,1257.98
1762083927.9623795,0.60,1262.36
1762083928.9658191,3.70,1262.76
1762083929.9676232,5.10,1261.48
1762083930.9690301,3.00,1243.23
1762083931.9702284,0.60,1248.52
1762083932.9712057,1.20,1252.88
1762083933.9722943,0.60,1257.93
1762083934.9731119,2.40,1245.91
1762083935.9742384,1.20,1250.72
1762083936.9752412,0.00,1254.88
1762083937.9761672,1.80,1259.91
1762083938.977496,3.00,1243.96
1762083939.978502,1.20,1249.00
1762083940.9804816,0.00,1253.39
1762083941.981817,1.80,1258.20
1762083942.9827206,0.00,1262.57
1762083943.9839153,1.20,1266.12
1762083944.9847617,0.60,1266.06
1762083945.9857175,2.40,1266.54
1762083946.9871244,1.80,1266.00
1762083947.988592,3.60,1266.47
1762083948.9899855,3.60,1266.13
