timestamp,cpu_percent,mem_used_mb
1762100524.937901,50.00,1411.45
1762100525.940395,53.00,1411.32
1762100526.9420774,54.00,1399.14
1762100527.9437304,52.00,1389.30
1762100528.9452424,53.00,1389.12
1762100529.9469316,51.30,1389.19
1762100530.9485228,50.50,1389.14
1762100531.951992,54.00,1389.94
1762100532.9531708,52.30,1389.54
1762100533.9557295,64.10,1389.39
1762100534.9572313,71.10,1390.00
1762100535.9590118,62.60,1390.04
1762100536.9607453,62.60,1389.79
1762100537.9625127,58.60,1390.35
1762100538.9637296,55.80,1390.20
1762100539.9654872,56.00,1390.66
1762100540.966767,54.30,1390.12
1762100541.96835,54.30,1390.68
1762100542.9708722,65.20,1397.30
1762100543.9736552,98.50,1412.30
1762100544.9748898,81.20,1403.75
1762100545.9765944,57.10,1404.18
1762100546.9786234,56.10,1403.96
1762100547.9800622,72.10,1404.56
1762100548.9813232,50.00,1396.25
1762100549.9826941,39.70,1394.69
1762100550.9844992,47.20,1395.02
1762100551.986253,41.80,1394.15
1762100552.9882443,33.10,1396.10
1762100553.9899013,39.50,1382.13
