timestamp,cpu_percent,mem_used_mb
1762000567.1684604,22.20,1214.38
1762000568.1700242,19.60,1213.52
1762000569.1717796,10.40,1213.55
1762000570.1730523,8.20,1212.05
1762000571.1752741,9.60,1212.73
1762000572.1768737,6.40,1213.10
1762000573.1786473,5.20,1211.54
1762000574.180318,6.40,1213.56
1762000575.1821678,8.00,1212.70
1762000576.1837096,7.10,1211.81
1762000577.185272,8.20,1212.48
1762000578.1869934,6.90,1211.75
1762000579.1886508,5.90,1213.77
1762000580.1917207,6.50,1211.68
1762000581.1935587,9.60,1212.37
1762000582.195178,8.90,1213.02
1762000583.197487,7.60,1212.77
1762000584.1992025,6.50,1213.06
1762000585.2004118,7.70,1212.86
1762000586.2019527,9.60,1214.55
1762000587.2041504,11.60,1212.53
1762000588.2055712,10.40,1213.52
1762000589.2070131,9.90,1212.75
1762000590.2085848,8.90,1213.01
1762000591.2106469,15.20,1212.49
1762000592.212302,14.80,1213.45
1762000593.2139938,16.90,1213.00
1762000594.216019,12.60,1214.61
1762000595.2199838,8.80,1215.08
1762000596.2216618,4.60,1213.86
