timestamp,cpu_percent,mem_used_mb,mem_percent
1762414661.9962475,5.10,2273.13,58.80
1762414662.9981165,1.10,2257.11,58.30
1762414663.9997554,4.00,2254.96,58.30
1762414665.001423,2.20,2254.76,58.30
1762414666.0032196,4.60,2254.32,58.30
1762414667.0050905,3.50,2254.50,58.30
1762414668.0081577,8.30,2255.75,58.30
1762414669.011452,4.20,2254.54,58.30
1762414670.0129735,6.00,2254.61,58.30
1762414671.0151954,3.60,2255.60,58.30
1762414672.0165434,4.10,2255.90,58.30
1762414673.0177267,3.60,2254.37,58.30
1762414674.0214496,4.10,2255.07,58.30
1762414675.02356,2.90,2255.36,58.30
1762414676.0253782,3.50,2255.98,58.30
1762414677.0272496,14.10,2256.37,58.30
1762414678.0291486,1.70,2257.20,58.30
1762414679.0309732,1.10,2257.26,58.40
1762414680.0324202,4.70,2256.45,58.30
1762414681.035091,4.60,2256.78,58.30
1762414682.042084,7.30,2259.71,58.40
1762414683.0521224,3.30,2259.11,58.40
1762414684.0548348,4.50,2259.25,58.40
1762414685.0560448,2.80,2261.55,58.50
1762414686.0572414,4.60,2261.51,58.50
1762414687.0586207,2.30,2261.28,58.50
1762414688.0596786,1.70,2256.84,58.30
1762414689.0615046,2.30,2257.20,58.30
1762414690.0638278,2.30,2256.21,58.30
1762414691.0658343,2.20,2256.66,58.30
