PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=63.8 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.656 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.629 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.605 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.833 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.596 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.763 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.575 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.627 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.707 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.407 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.670 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=1.67 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.520 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.564 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.548 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.562 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.570 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.659 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.679 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=1.33 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.507 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.677 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.608 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.710 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.596 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.572 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.683 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.666 ms
