timestamp,cpu_percent,mem_used_mb
1762102245.214762,25.10,1387.02
1762102246.216455,2.50,1386.91
1762102247.21809,1.00,1386.91
1762102248.219847,1.00,1386.90
1762102249.221633,0.50,1386.89
1762102250.2232878,3.40,1386.61
1762102251.2244818,2.30,1386.61
1762102252.2260938,6.20,1379.20
1762102253.227813,4.00,1379.20
1762102254.2295263,2.80,1379.20
1762102255.2320511,4.60,1379.20
1762102256.2338674,6.10,1379.18
1762102257.2357218,9.60,1379.18
1762102258.2374198,3.40,1379.18
1762102259.2390873,2.80,1379.18
1762102260.2412221,4.50,1379.18
1762102261.2432122,4.00,1379.18
1762102262.2451792,4.00,1379.18
1762102263.2468197,3.90,1379.18
1762102264.2485242,4.00,1379.18
1762102265.2496917,3.90,1379.18
1762102266.2517931,4.00,1379.18
1762102267.2537696,5.10,1379.18
1762102268.2554634,5.10,1379.17
1762102269.2572083,4.50,1379.17
1762102270.2590907,1.70,1379.17
1762102271.261001,3.40,1379.17
1762102272.263508,3.90,1379.17
1762102273.2653759,4.50,1379.16
1762102274.2668383,4.50,1379.16
1762102275.268395,5.00,1379.16
1762102276.2698803,4.00,1379.16
1762102277.271693,5.20,1379.15
1762102278.2734432,5.60,1378.99
1762102279.2751126,4.00,1378.99
1762102280.2768588,2.10,1372.04
1762102281.278606,0.50,1372.04
1762102282.2805297,0.50,1372.04
1762102283.2823465,1.00,1372.04
1762102284.28396,0.00,1372.04
1762102285.285859,0.50,1372.04
1762102286.2875545,1.50,1372.03
1762102287.2892745,1.00,1372.02
1762102288.2908928,1.00,1372.02
1762102289.2925205,0.50,1372.02
1762102290.2940516,0.50,1372.02
1762102291.2955313,0.50,1372.02
1762102292.2972806,1.00,1372.02
1762102293.2989085,0.00,1372.02
1762102294.300693,1.00,1372.02
1762102295.3024435,0.50,1372.02
1762102296.3040252,0.50,1372.02
1762102297.3057387,1.00,1372.01
1762102298.3075862,1.00,1372.01
1762102299.309552,0.50,1372.01
1762102300.3113286,0.00,1372.01
1762102301.3132062,0.00,1372.01
1762102302.3148777,0.50,1372.00
1762102303.3166451,0.00,1372.00
1762102304.3182504,0.00,1372.00
1762102305.3198605,0.00,1372.00
1762102306.321519,1.00,1372.00
1762102307.3234587,1.00,1372.00
1762102308.3250299,1.50,1372.24
1762102309.3267632,0.50,1372.24
1762102310.3276632,1.50,1372.24
1762102311.3295012,0.50,1372.24
1762102312.3309734,0.00,1372.24
1762102313.3337004,0.50,1372.24
1762102314.3353372,0.00,1372.23
1762102315.3372138,0.50,1372.23
1762102316.3388922,1.00,1372.23
