timestamp,cpu_percent,mem_used_mb
1762514234.084852,64.40,23780.33
1762514235.0864117,98.50,23273.11
1762514236.0880415,97.90,23274.09
1762514237.089371,97.80,23270.82
1762514238.0907993,93.00,23292.41
1762514239.0937216,97.80,23306.32
1762514240.0957603,98.50,23251.82
1762514241.0968053,72.80,23247.46
1762514242.0981755,62.80,23217.59
1762514243.099141,75.00,23229.16
1762514244.1005127,82.70,23231.09
1762514245.1032715,69.40,23219.08
1762514246.1050014,96.60,23222.33
1762514247.106059,94.70,23202.56
1762514248.1070817,99.20,23214.58
1762514249.1084318,96.30,23214.83
1762514250.1105983,91.30,23220.45
1762514251.1127555,100.00,23242.72
1762514252.277515,100.00,23317.56
1762514253.3721278,100.00,23306.93
