timestamp,cpu_percent,mem_used_mb,mem_percent
1762427636.2711337,99.50,2523.10,65.20
1762427637.2732997,100.00,2522.80,65.20
1762427638.277807,100.00,2523.00,65.20
1762427639.2818015,100.00,2526.11,65.30
1762427640.2852187,100.00,2528.94,65.40
1762427641.2904153,100.00,2529.01,65.40
1762427642.2969768,100.00,2533.24,65.50
1762427643.3035426,100.00,2525.14,65.30
1762427644.3078024,99.50,2526.94,65.30
1762427645.3093932,100.00,2527.88,65.30
1762427646.3129876,100.00,2523.44,65.20
1762427647.3147745,100.00,2526.67,65.30
1762427648.3197696,100.00,2523.46,65.20
1762427649.323686,100.00,2525.16,65.30
1762427650.3264468,100.00,2525.99,65.30
1762427651.331535,100.00,2525.23,65.30
1762427652.3331234,100.00,2526.77,65.30
1762427653.3364637,100.00,2529.36,65.40
1762427654.340216,100.00,2529.13,65.40
1762427655.3445601,100.00,2528.37,65.40
1762427656.3472972,100.00,2526.81,65.30
1762427657.3502917,100.00,2532.38,65.50
1762427658.3533087,100.00,2525.73,65.30
1762427659.3583264,100.00,2527.58,65.30
1762427660.36251,100.00,2522.95,65.20
1762427661.3701112,100.00,2524.82,65.30
1762427662.3712034,100.00,2527.79,65.30
1762427663.373233,100.00,2524.02,65.20
1762427664.3793879,100.00,2523.36,65.20
1762427665.381545,91.00,2525.69,65.30
