PING 10.244.1.29 (10.244.1.29) 56(84) bytes of data.
64 bytes from 10.244.1.29: icmp_seq=1 ttl=62 time=698 ms
64 bytes from 10.244.1.29: icmp_seq=3 ttl=62 time=974 ms
64 bytes from 10.244.1.29: icmp_seq=4 ttl=62 time=555 ms
64 bytes from 10.244.1.29: icmp_seq=5 ttl=62 time=326 ms
64 bytes from 10.244.1.29: icmp_seq=6 ttl=62 time=358 ms
64 bytes from 10.244.1.29: icmp_seq=7 ttl=62 time=442 ms
64 bytes from 10.244.1.29: icmp_seq=8 ttl=62 time=680 ms
64 bytes from 10.244.1.29: icmp_seq=9 ttl=62 time=412 ms
64 bytes from 10.244.1.29: icmp_seq=10 ttl=62 time=651 ms
64 bytes from 10.244.1.29: icmp_seq=11 ttl=62 time=591 ms
64 bytes from 10.244.1.29: icmp_seq=12 ttl=62 time=831 ms
64 bytes from 10.244.1.29: icmp_seq=14 ttl=62 time=6658 ms
64 bytes from 10.244.1.29: icmp_seq=15 ttl=62 time=5747 ms
64 bytes from 10.244.1.29: icmp_seq=16 ttl=62 time=4875 ms
64 bytes from 10.244.1.29: icmp_seq=17 ttl=62 time=3851 ms
64 bytes from 10.244.1.29: icmp_seq=18 ttl=62 time=2827 ms
64 bytes from 10.244.1.29: icmp_seq=19 ttl=62 time=1803 ms
64 bytes from 10.244.1.29: icmp_seq=20 ttl=62 time=778 ms
64 bytes from 10.244.1.29: icmp_seq=22 ttl=62 time=6313 ms
64 bytes from 10.244.1.29: icmp_seq=23 ttl=62 time=5295 ms
64 bytes from 10.244.1.29: icmp_seq=24 ttl=62 time=4272 ms
64 bytes from 10.244.1.29: icmp_seq=25 ttl=62 time=3258 ms
64 bytes from 10.244.1.29: icmp_seq=26 ttl=62 time=2288 ms
64 bytes from 10.244.1.29: icmp_seq=27 ttl=62 time=1264 ms
64 bytes from 10.244.1.29: icmp_seq=28 ttl=62 time=239 ms
64 bytes from 10.244.1.29: icmp_seq=29 ttl=62 time=17.9 ms
64 bytes from 10.244.1.29: icmp_seq=30 ttl=62 time=16.7 ms
64 bytes from 10.244.1.29: icmp_seq=31 ttl=62 time=20.6 ms
64 bytes from 10.244.1.29: icmp_seq=32 ttl=62 time=20.8 ms
64 bytes from 10.244.1.29: icmp_seq=33 ttl=62 time=13.0 ms
64 bytes from 10.244.1.29: icmp_seq=34 ttl=62 time=46.6 ms
64 bytes from 10.244.1.29: icmp_seq=35 ttl=62 time=10.1 ms
64 bytes from 10.244.1.29: icmp_seq=36 ttl=62 time=135 ms
64 bytes from 10.244.1.29: icmp_seq=37 ttl=62 time=18.5 ms
64 bytes from 10.244.1.29: icmp_seq=38 ttl=62 time=93.0 ms
64 bytes from 10.244.1.29: icmp_seq=39 ttl=62 time=22.4 ms
64 bytes from 10.244.1.29: icmp_seq=40 ttl=62 time=1137 ms
64 bytes from 10.244.1.29: icmp_seq=41 ttl=62 time=398 ms
64 bytes from 10.244.1.29: icmp_seq=42 ttl=62 time=216 ms
64 bytes from 10.244.1.29: icmp_seq=43 ttl=62 time=1133 ms
64 bytes from 10.244.1.29: icmp_seq=44 ttl=62 time=181 ms
64 bytes from 10.244.1.29: icmp_seq=45 ttl=62 time=15.2 ms
64 bytes from 10.244.1.29: icmp_seq=46 ttl=62 time=126 ms
64 bytes from 10.244.1.29: icmp_seq=47 ttl=62 time=7.83 ms
64 bytes from 10.244.1.29: icmp_seq=48 ttl=62 time=202 ms
64 bytes from 10.244.1.29: icmp_seq=49 ttl=62 time=10.9 ms
64 bytes from 10.244.1.29: icmp_seq=50 ttl=62 time=97.7 ms
64 bytes from 10.244.1.29: icmp_seq=51 ttl=62 time=193 ms
64 bytes from 10.244.1.29: icmp_seq=52 ttl=62 time=1551 ms
64 bytes from 10.244.1.29: icmp_seq=53 ttl=62 time=539 ms
64 bytes from 10.244.1.29: icmp_seq=54 ttl=62 time=1084 ms
64 bytes from 10.244.1.29: icmp_seq=55 ttl=62 time=740 ms
64 bytes from 10.244.1.29: icmp_seq=56 ttl=62 time=1219 ms
64 bytes from 10.244.1.29: icmp_seq=57 ttl=62 time=1580 ms
64 bytes from 10.244.1.29: icmp_seq=58 ttl=62 time=1788 ms
64 bytes from 10.244.1.29: icmp_seq=59 ttl=62 time=1359 ms
64 bytes from 10.244.1.29: icmp_seq=60 ttl=62 time=963 ms
64 bytes from 10.244.1.29: icmp_seq=61 ttl=62 time=2121 ms
64 bytes from 10.244.1.29: icmp_seq=62 ttl=62 time=1953 ms
64 bytes from 10.244.1.29: icmp_seq=63 ttl=62 time=2696 ms
64 bytes from 10.244.1.29: icmp_seq=64 ttl=62 time=2150 ms
64 bytes from 10.244.1.29: icmp_seq=65 ttl=62 time=1902 ms
64 bytes from 10.244.1.29: icmp_seq=66 ttl=62 time=1355 ms
64 bytes from 10.244.1.29: icmp_seq=67 ttl=62 time=1342 ms
64 bytes from 10.244.1.29: icmp_seq=68 ttl=62 time=341 ms
64 bytes from 10.244.1.29: icmp_seq=69 ttl=62 time=48.5 ms
64 bytes from 10.244.1.29: icmp_seq=70 ttl=62 time=464 ms
64 bytes from 10.244.1.29: icmp_seq=71 ttl=62 time=566 ms
64 bytes from 10.244.1.29: icmp_seq=72 ttl=62 time=343 ms
64 bytes from 10.244.1.29: icmp_seq=73 ttl=62 time=620 ms
64 bytes from 10.244.1.29: icmp_seq=74 ttl=62 time=153 ms
64 bytes from 10.244.1.29: icmp_seq=75 ttl=62 time=306 ms
