timestamp,cpu_percent,mem_used_mb
1762589259.100663,4.60,2308.88
1762589260.1034808,2.00,2308.88
1762589261.106181,4.10,2308.88
1762589262.1082845,2.10,2302.26
1762589263.1103613,2.00,2302.47
1762589264.1132996,4.60,2301.64
1762589265.1205218,2.60,2301.86
1762589266.1222908,3.00,2301.86
1762589267.1242275,4.60,2301.85
1762589268.1290426,11.40,2302.10
1762589269.1311498,8.80,2301.54
1762589270.133452,2.10,2301.76
1762589271.1351206,2.60,2302.25
1762589272.1367812,2.50,2302.24
1762589273.138799,1.00,2302.24
1762589274.1404428,6.20,2302.41
1762589275.1423619,1.50,2302.41
1762589276.144038,4.50,2302.63
1762589277.1464324,2.50,2302.63
1762589278.1486676,5.60,2302.84
1762589279.1515577,4.10,2302.84
1762589280.1547396,3.00,2302.84
1762589281.1570191,34.30,2302.84
1762589282.1580865,50.80,2302.84
1762589283.1592095,51.00,2302.84
1762589284.1608975,12.60,2303.32
1762589285.1625197,2.00,2303.32
1762589286.1645746,3.00,2302.16
1762589287.1674604,2.50,2302.16
1762589288.1690183,5.10,2302.16
