timestamp,cpu_percent,mem_used_mb,mem_percent
1762427770.6723056,99.50,2489.85,64.40
1762427771.6741164,100.00,2488.34,64.30
1762427772.6775491,100.00,2488.90,64.30
1762427773.684388,100.00,2485.59,64.30
1762427774.6874297,100.00,2486.47,64.30
1762427775.6892593,100.00,2487.32,64.30
1762427776.692475,100.00,2486.08,64.30
1762427777.695359,100.00,2488.36,64.30
1762427778.6994562,100.00,2485.28,64.20
1762427779.711731,100.00,2486.25,64.30
1762427780.7144191,100.00,2483.74,64.20
1762427781.719182,100.00,2484.17,64.20
1762427782.7251594,100.00,2483.71,64.20
1762427783.7289298,100.00,2487.00,64.30
1762427784.7325058,100.00,2485.30,64.20
1762427785.7378361,100.00,2491.33,64.40
1762427786.7415354,100.00,2483.81,64.20
1762427787.7437005,100.00,2490.50,64.40
1762427788.744826,100.00,2483.89,64.20
1762427789.7511752,100.00,2486.85,64.30
1762427790.7534242,100.00,2485.81,64.30
1762427791.757219,100.00,2487.13,64.30
1762427792.7629902,100.00,2484.40,64.20
1762427793.7676246,100.00,2484.14,64.20
1762427794.7765431,100.00,2491.25,64.40
1762427795.7806556,100.00,2486.17,64.30
1762427796.7862003,100.00,2483.87,64.20
1762427797.7873914,100.00,2487.69,64.30
1762427798.7932127,100.00,2484.46,64.20
1762427799.7954109,89.10,2483.91,64.20
