timestamp,cpu_percent,mem_used_mb,mem_percent
1762424256.8143737,99.50,2501.79,64.70
1762424257.818925,100.00,2502.16,64.70
1762424258.8246174,100.00,2505.33,64.80
1762424259.8268902,100.00,2504.10,64.70
1762424260.8303978,100.00,2505.00,64.80
1762424261.8332696,100.00,2505.13,64.80
1762424262.836651,100.00,2501.97,64.70
1762424263.8398015,100.00,2505.24,64.80
1762424264.843733,100.00,2504.66,64.70
1762424265.848671,100.00,2502.50,64.70
1762424266.8507128,100.00,2505.86,64.80
1762424267.8548038,100.00,2505.16,64.80
1762424268.859884,100.00,2510.90,64.90
1762424269.8645265,100.00,2502.71,64.70
1762424270.8688154,100.00,2509.50,64.90
1762424271.8707387,100.00,2508.43,64.80
1762424272.877895,100.00,2508.16,64.80
1762424273.8802059,100.00,2512.02,64.90
1762424274.881654,100.00,2508.39,64.80
1762424275.8865979,100.00,2507.76,64.80
1762424276.8901322,100.00,2504.64,64.70
1762424277.8936193,100.00,2511.82,64.90
1762424278.8965778,100.00,2505.35,64.80
1762424279.9020953,100.00,2505.87,64.80
1762424280.903538,100.00,2508.11,64.80
1762424281.9149468,100.00,2509.36,64.90
1762424282.9179783,99.50,2505.88,64.80
1762424283.922552,100.00,2503.89,64.70
1762424284.9282873,100.00,2506.23,64.80
1762424285.9303682,90.50,2501.36,64.70
