timestamp,cpu_percent,mem_used_mb
1762100927.8039613,49.20,1394.71
1762100928.8058422,50.30,1394.45
1762100929.8073206,40.30,1403.87
1762100930.8088746,45.80,1394.28
1762100931.8103392,50.80,1394.18
1762100932.8117754,38.10,1404.65
1762100933.8159678,29.20,1406.28
1762100934.820593,30.50,1405.79
1762100935.8222,44.20,1394.37
1762100936.8237731,50.80,1393.70
1762100937.8252997,50.30,1394.12
1762100938.8270147,39.40,1405.21
1762100939.8286722,50.50,1393.59
1762100940.830183,51.00,1393.60
1762100941.8321075,48.40,1406.45
1762100942.8338635,31.10,1405.64
1762100943.8353372,33.60,1407.36
1762100944.8369546,34.60,1406.81
1762100945.838788,38.70,1406.78
1762100946.840354,30.50,1406.84
1762100947.8419464,29.50,1407.03
1762100948.8436427,33.80,1405.40
1762100949.8457067,34.80,1406.12
1762100950.8473265,33.60,1406.18
1762100951.8488438,37.00,1407.60
1762100952.8505068,30.10,1406.82
1762100953.8522406,35.80,1407.55
1762100954.8538785,35.80,1406.53
1762100955.8556423,42.60,1394.41
1762100956.8572345,50.00,1394.56
