timestamp,cpu_percent,mem_used_mb,mem_percent
1762424122.4040146,99.00,2588.46,66.90
1762424123.4079967,100.00,2585.95,66.80
1762424124.4144495,100.00,2589.71,66.90
1762424125.420452,100.00,2588.53,66.90
1762424126.4298174,100.00,2585.93,66.80
1762424127.4335604,100.00,2588.82,66.90
1762424128.444325,98.10,2586.35,66.90
1762424129.4804616,99.40,2568.18,66.40
1762424130.509645,100.00,2566.75,66.40
1762424131.6829789,92.90,2584.70,66.80
1762424132.7286832,95.70,2567.10,66.40
1762424133.86508,94.50,2573.64,66.50
1762424134.8829124,60.90,2567.25,66.40
1762424135.8972816,90.70,2567.36,66.40
1762424136.9190712,98.50,2568.46,66.40
1762424137.9556332,96.70,2570.14,66.40
1762424138.9647708,100.00,2572.44,66.50
1762424139.9908137,98.60,2569.77,66.40
1762424141.0094543,100.00,2567.03,66.40
1762424142.0106337,100.00,2570.46,66.40
1762424143.0149186,100.00,2568.21,66.40
1762424144.0254834,100.00,2569.21,66.40
1762424145.030217,100.00,2571.54,66.50
1762424146.0620556,100.00,2577.24,66.60
1762424147.0746477,85.90,2587.37,66.90
1762424148.082497,94.00,2570.95,66.50
1762424149.0894442,100.00,2568.97,66.40
1762424150.110004,100.00,2567.22,66.40
1762424151.1113167,100.00,2567.46,66.40
1762424152.1141384,52.60,2565.77,66.30
