timestamp,cpu_percent,mem_used_mb,mem_percent
1762414931.2462432,16.30,2261.04,58.40
1762414932.2484293,10.30,2261.02,58.40
1762414933.2499902,9.70,2262.06,58.50
1762414934.2505379,4.00,2261.25,58.50
1762414935.2520206,2.20,2262.99,58.50
1762414936.2533226,10.90,2252.82,58.20
1762414937.2539675,7.70,2253.76,58.30
1762414938.2553806,9.00,2253.46,58.30
1762414939.2570467,22.50,2253.28,58.20
1762414940.2580137,71.00,2281.41,59.00
1762414941.2597983,28.40,2284.27,59.00
1762414942.2618287,25.10,2282.09,59.00
1762414943.262995,37.00,2282.29,59.00
1762414944.2644477,38.50,2282.19,59.00
1762414945.2651274,6.10,2282.03,59.00
1762414946.266614,32.40,2282.82,59.00
1762414947.268152,18.90,2282.68,59.00
1762414948.2696404,13.00,2282.74,59.00
1762414949.271537,10.10,2283.16,59.00
1762414950.272844,6.70,2281.65,59.00
1762414951.2747083,36.10,2284.35,59.10
1762414952.275597,6.10,2283.99,59.00
1762414953.277623,11.20,2274.01,58.80
1762414954.279273,16.10,2274.45,58.80
1762414955.2798967,12.50,2272.73,58.80
1762414956.2804441,6.10,2271.97,58.70
1762414957.2812035,0.50,2272.25,58.70
1762414958.2817943,6.00,2271.84,58.70
1762414959.2827377,0.60,2271.76,58.70
1762414960.2842052,0.60,2272.21,58.70
