timestamp,cpu_percent,mem_used_mb,mem_percent
1762416152.373205,99.50,2295.87,59.30
1762416153.3754704,100.00,2297.46,59.40
1762416154.3815153,100.00,2301.57,59.50
1762416155.383469,100.00,2299.00,59.40
1762416156.385626,100.00,2301.76,59.50
1762416157.3893845,100.00,2296.33,59.40
1762416158.3936818,100.00,2296.25,59.40
1762416159.394254,100.00,2298.63,59.40
1762416160.3981655,100.00,2296.67,59.40
1762416161.3997836,100.00,2299.27,59.40
1762416162.4052715,100.00,2299.02,59.40
1762416163.4085524,100.00,2299.16,59.40
1762416164.4101906,100.00,2302.80,59.50
1762416165.413124,100.00,2298.00,59.40
1762416166.4174218,100.00,2299.25,59.40
1762416167.4181507,100.00,2296.48,59.40
1762416168.4225237,100.00,2300.36,59.50
1762416169.426783,100.00,2300.48,59.50
1762416170.4282956,100.00,2296.84,59.40
1762416171.4300632,100.00,2296.59,59.40
1762416172.4352086,100.00,2296.50,59.40
1762416173.4385972,100.00,2296.59,59.40
1762416174.4402218,100.00,2300.03,59.50
1762416175.4433644,100.00,2298.15,59.40
1762416176.4478228,100.00,2296.75,59.40
1762416177.4529085,100.00,2300.88,59.50
1762416178.4577725,100.00,2297.79,59.40
1762416179.4593444,100.00,2294.45,59.30
1762416180.468217,100.00,2297.89,59.40
1762416181.4693527,93.00,2294.53,59.30
