timestamp,cpu_percent,mem_used_mb
1762515021.4432302,56.50,25788.25
1762515022.4482105,60.70,25793.02
1762515023.4508915,50.60,25782.27
1762515024.4533377,61.90,25769.02
1762515025.4546862,75.00,25767.48
1762515026.455619,66.20,25766.71
1762515027.4565592,45.90,25759.10
1762515028.4576168,48.10,25749.76
1762515029.4586198,54.50,25749.90
1762515030.4599326,90.40,25775.31
1762515031.461258,51.10,25774.66
1762515032.4631,41.10,25778.25
1762515033.4644868,66.00,25759.36
1762515034.4660132,92.20,25791.32
1762515035.4674902,74.00,25788.09
1762515036.469313,87.00,25783.72
1762515037.4703634,97.40,25750.59
1762515038.4718664,90.30,25070.70
1762515039.4727678,79.90,22160.41
1762515040.4739084,80.30,22165.54
