timestamp,cpu_percent,mem_used_mb
1762009025.2776375,47.90,1226.17
1762009026.2795238,49.10,1215.52
1762009027.2809794,50.50,1216.16
1762009028.282764,52.00,1217.27
1762009029.2843833,50.70,1217.58
1762009030.286101,48.90,1228.80
1762009031.2876678,34.80,1228.64
1762009032.2887256,41.80,1228.85
1762009033.2903144,37.60,1228.38
1762009034.2914639,38.30,1228.02
1762009035.292944,43.30,1216.49
1762009036.294521,50.70,1217.38
1762009037.2956812,45.40,1229.46
1762009038.297268,41.70,1228.42
1762009039.299042,45.40,1221.99
1762009040.3005927,50.80,1217.63
1762009041.3024848,50.80,1217.03
1762009042.3036144,47.40,1229.39
1762009043.3046956,35.80,1230.09
1762009044.3056083,41.70,1229.67
1762009045.3076098,46.60,1216.54
1762009046.3086963,39.70,1229.04
1762009047.3096766,37.90,1228.71
1762009048.3144965,42.10,1229.54
1762009049.3156736,40.10,1229.41
1762009050.316471,39.00,1229.45
1762009051.3173919,42.10,1228.43
1762009052.3186262,48.80,1227.83
1762009053.3195803,41.70,1228.89
1762009054.3204713,39.40,1228.79
