timestamp,cpu_percent,mem_used_mb
1762084323.9950836,4.10,1230.13
1762084324.9967191,1.20,1231.24
1762084325.9985216,0.00,1232.12
1762084327.0004926,1.80,1232.33
1762084328.0022292,1.90,1232.33
1762084329.0042486,0.60,1232.32
1762084330.0060372,2.40,1232.32
1762084331.0079358,2.40,1232.32
1762084332.009443,0.00,1236.50
1762084333.011098,1.90,1241.32
1762084334.012619,1.30,1245.93
1762084335.0144439,0.60,1250.52
1762084336.0160136,1.30,1254.89
1762084337.0167127,1.30,1258.32
1762084338.0182145,0.60,1258.17
1762084339.0198295,1.30,1257.98
1762084340.0215368,6.70,1258.32
1762084341.023036,1.20,1258.39
1762084342.0245738,1.20,1258.21
1762084343.0263007,1.20,1258.52
1762084344.027815,0.60,1258.66
1762084345.0292978,1.80,1258.28
1762084346.0308998,0.60,1258.37
1762084347.0324378,1.30,1258.62
1762084348.0340903,1.20,1258.28
1762084349.0358725,0.00,1258.41
1762084350.0377514,2.40,1258.28
1762084351.0393398,1.80,1258.56
1762084352.0412145,1.20,1258.43
1762084353.0430663,0.60,1258.24
