PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=0.375 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.730 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.485 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.704 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=1.07 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.792 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=1.12 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.666 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.615 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=1.60 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.642 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.454 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.850 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.626 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.854 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.520 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.583 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.454 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.494 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.779 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.698 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.449 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.457 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.494 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.484 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.455 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.625 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.376 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.466 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=0.832 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.554 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.552 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.717 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=1.02 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=0.535 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.567 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.630 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=0.751 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.486 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=0.564 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.576 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.843 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.659 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.767 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=0.758 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.717 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=0.801 ms
64 bytes from 192.168.79.129: icmp_seq=48 ttl=64 time=0.794 ms
64 bytes from 192.168.79.129: icmp_seq=49 ttl=64 time=0.968 ms
64 bytes from 192.168.79.129: icmp_seq=50 ttl=64 time=0.733 ms
64 bytes from 192.168.79.129: icmp_seq=51 ttl=64 time=0.755 ms
