timestamp,cpu_percent,mem_used_mb,mem_percent
1762431622.1251714,99.50,2573.68,66.50
1762431623.1273909,100.00,2574.86,66.60
1762431624.1285312,100.00,2575.22,66.60
1762431625.1299293,100.00,2579.56,66.70
1762431626.1322892,100.00,2578.24,66.60
1762431627.1343174,100.00,2574.75,66.60
1762431628.137389,100.00,2571.57,66.50
1762431629.139332,100.00,2571.13,66.50
1762431630.14032,100.00,2575.12,66.60
1762431631.1419704,100.00,2576.58,66.60
1762431632.1437383,100.00,2577.66,66.60
1762431633.1461344,100.00,2574.65,66.60
1762431634.1502995,100.00,2571.36,66.50
1762431635.1513314,100.00,2574.44,66.50
1762431636.1523006,100.00,2575.04,66.60
1762431637.1533334,100.00,2571.73,66.50
1762431638.1545904,100.00,2571.38,66.50
1762431639.1583023,100.00,2575.41,66.60
1762431640.1593733,100.00,2572.31,66.50
1762431641.1611302,99.50,2576.46,66.60
1762431642.162389,99.50,2571.79,66.50
1762431643.1654363,100.00,2577.22,66.60
1762431644.1691687,100.00,2572.15,66.50
1762431645.1701767,100.00,2576.96,66.60
1762431646.1718245,100.00,2577.92,66.60
1762431647.1734366,100.00,2575.32,66.60
1762431648.176167,99.50,2576.99,66.60
1762431649.178715,100.00,2575.68,66.60
1762431650.1835148,100.00,2581.73,66.70
1762431651.1862614,95.50,2575.19,66.60
