timestamp,cpu_percent,mem_used_mb,mem_percent
1762414392.6185231,5.00,2280.58,59.00
1762414393.6200461,1.10,2250.21,58.20
1762414394.621474,1.10,2250.82,58.20
1762414395.6230593,0.00,2250.72,58.20
1762414396.6245208,0.50,2251.05,58.20
1762414397.6263008,0.50,2251.09,58.20
1762414398.6279044,0.00,2252.24,58.20
1762414399.6293488,0.00,2252.40,58.20
1762414400.6307776,1.60,2252.62,58.20
1762414401.632269,0.50,2253.21,58.20
1762414402.6337757,0.00,2253.04,58.20
1762414403.634426,0.50,2253.74,58.30
1762414404.6352706,0.00,2253.41,58.30
1762414405.6370203,0.50,2253.33,58.20
1762414406.638452,0.50,2253.18,58.20
1762414407.6399496,0.00,2253.22,58.20
1762414408.6413941,0.00,2252.78,58.20
1762414409.6433945,1.10,2253.39,58.30
1762414410.6449044,0.00,2253.59,58.30
1762414411.6464148,0.00,2254.21,58.30
1762414412.6478238,0.00,2254.79,58.30
1762414413.6495194,0.50,2254.97,58.30
1762414414.651474,4.90,2254.57,58.30
1762414415.6523855,1.10,2255.05,58.30
1762414416.6540494,0.50,2254.17,58.30
1762414417.6555765,0.50,2254.80,58.30
1762414418.657142,3.80,2259.70,58.40
1762414419.658618,3.80,2263.28,58.50
1762414420.6592643,0.50,2263.15,58.50
1762414421.6601374,1.10,2263.92,58.50
