PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=31.3 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.686 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=1.77 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=1.63 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.635 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.756 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.660 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.553 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.463 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.623 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.381 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.800 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.694 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.573 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.418 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.379 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.549 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.548 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=3.41 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.830 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=1.32 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.496 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.624 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.580 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.664 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=59.2 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.632 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.654 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.524 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=53.3 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.707 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.522 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.517 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=0.819 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=0.564 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.559 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.416 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=0.556 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.588 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=0.694 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.571 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.840 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.796 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.852 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=1.13 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.553 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=3.06 ms
64 bytes from 192.168.79.129: icmp_seq=48 ttl=64 time=0.688 ms
64 bytes from 192.168.79.129: icmp_seq=49 ttl=64 time=0.600 ms
64 bytes from 192.168.79.129: icmp_seq=50 ttl=64 time=0.663 ms
64 bytes from 192.168.79.129: icmp_seq=51 ttl=64 time=0.830 ms
64 bytes from 192.168.79.129: icmp_seq=52 ttl=64 time=0.729 ms
64 bytes from 192.168.79.129: icmp_seq=53 ttl=64 time=0.824 ms
64 bytes from 192.168.79.129: icmp_seq=54 ttl=64 time=0.544 ms
64 bytes from 192.168.79.129: icmp_seq=55 ttl=64 time=0.556 ms
64 bytes from 192.168.79.129: icmp_seq=56 ttl=64 time=0.472 ms
64 bytes from 192.168.79.129: icmp_seq=57 ttl=64 time=0.462 ms
64 bytes from 192.168.79.129: icmp_seq=58 ttl=64 time=0.559 ms
64 bytes from 192.168.79.129: icmp_seq=59 ttl=64 time=0.608 ms
64 bytes from 192.168.79.129: icmp_seq=60 ttl=64 time=0.445 ms
64 bytes from 192.168.79.129: icmp_seq=61 ttl=64 time=0.445 ms
64 bytes from 192.168.79.129: icmp_seq=62 ttl=64 time=0.601 ms
64 bytes from 192.168.79.129: icmp_seq=63 ttl=64 time=0.483 ms
64 bytes from 192.168.79.129: icmp_seq=64 ttl=64 time=0.486 ms
64 bytes from 192.168.79.129: icmp_seq=65 ttl=64 time=0.411 ms
64 bytes from 192.168.79.129: icmp_seq=66 ttl=64 time=0.611 ms
64 bytes from 192.168.79.129: icmp_seq=67 ttl=64 time=0.477 ms
64 bytes from 192.168.79.129: icmp_seq=68 ttl=64 time=0.714 ms
64 bytes from 192.168.79.129: icmp_seq=69 ttl=64 time=0.508 ms
64 bytes from 192.168.79.129: icmp_seq=70 ttl=64 time=0.862 ms
64 bytes from 192.168.79.129: icmp_seq=71 ttl=64 time=0.595 ms
64 bytes from 192.168.79.129: icmp_seq=72 ttl=64 time=0.661 ms
64 bytes from 192.168.79.129: icmp_seq=73 ttl=64 time=0.609 ms
64 bytes from 192.168.79.129: icmp_seq=74 ttl=64 time=0.483 ms
64 bytes from 192.168.79.129: icmp_seq=75 ttl=64 time=0.508 ms
64 bytes from 192.168.79.129: icmp_seq=76 ttl=64 time=1.01 ms
64 bytes from 192.168.79.129: icmp_seq=77 ttl=64 time=0.492 ms
64 bytes from 192.168.79.129: icmp_seq=78 ttl=64 time=0.558 ms
64 bytes from 192.168.79.129: icmp_seq=79 ttl=64 time=0.479 ms
64 bytes from 192.168.79.129: icmp_seq=80 ttl=64 time=0.877 ms
64 bytes from 192.168.79.129: icmp_seq=81 ttl=64 time=0.768 ms
64 bytes from 192.168.79.129: icmp_seq=82 ttl=64 time=0.911 ms
64 bytes from 192.168.79.129: icmp_seq=83 ttl=64 time=0.505 ms
64 bytes from 192.168.79.129: icmp_seq=84 ttl=64 time=0.507 ms
64 bytes from 192.168.79.129: icmp_seq=85 ttl=64 time=0.623 ms
64 bytes from 192.168.79.129: icmp_seq=86 ttl=64 time=0.566 ms
64 bytes from 192.168.79.129: icmp_seq=87 ttl=64 time=0.442 ms
64 bytes from 192.168.79.129: icmp_seq=88 ttl=64 time=0.608 ms
64 bytes from 192.168.79.129: icmp_seq=89 ttl=64 time=0.443 ms
64 bytes from 192.168.79.129: icmp_seq=90 ttl=64 time=0.609 ms
64 bytes from 192.168.79.129: icmp_seq=91 ttl=64 time=0.463 ms
