timestamp,cpu_percent,mem_used_mb
1762591900.8555748,4.60,2688.55
1762591901.8587427,2.00,2688.54
1762591902.8606002,3.00,2688.76
1762591903.8631864,2.60,2688.76
1762591904.8654897,7.10,2688.76
1762591905.8685024,3.00,2688.77
1762591906.871323,3.60,2688.75
1762591907.87224,7.60,2696.38
1762591908.874061,43.90,2696.38
1762591909.8763373,45.20,2696.38
1762591910.8785393,4.00,2693.89
1762591911.881545,3.10,2683.71
1762591912.884139,7.60,2683.87
1762591913.886577,3.60,2683.80
1762591914.8891363,3.00,2683.80
1762591915.89115,2.00,2684.04
1762591916.8936355,3.00,2684.04
1762591917.8959532,3.10,2683.92
1762591918.8986335,11.20,2687.35
1762591919.9009354,2.60,2687.59
1762591920.9035864,3.60,2688.52
1762591921.9064372,2.50,2688.52
1762591922.9115,2.50,2688.73
1762591923.9139533,3.60,2688.97
1762591924.9163032,11.30,2689.19
1762591925.9186614,3.00,2689.19
1762591926.9217985,3.60,2689.19
1762591927.9241533,2.60,2689.19
1762591928.9263756,5.60,2689.43
1762591929.9285302,2.60,2689.43
