timestamp,cpu_percent,mem_used_mb,mem_percent
1762416421.1677086,99.00,2304.87,59.60
1762416422.1711905,100.00,2305.78,59.60
1762416423.174435,100.00,2307.45,59.60
1762416424.1779916,100.00,2309.56,59.70
1762416425.1800015,100.00,2303.61,59.50
1762416426.18347,100.00,2303.55,59.50
1762416427.186339,100.00,2304.88,59.60
1762416428.1904802,100.00,2302.84,59.50
1762416429.1972334,100.00,2312.07,59.80
1762416430.2003393,100.00,2302.42,59.50
1762416431.2022643,100.00,2303.34,59.50
1762416432.2080681,100.00,2302.40,59.50
1762416433.2123117,100.00,2313.13,59.80
1762416434.215276,100.00,2308.68,59.70
1762416435.2170646,100.00,2309.97,59.70
1762416436.221117,100.00,2309.80,59.70
1762416437.224721,100.00,2307.00,59.60
1762416438.232355,100.00,2306.74,59.60
1762416439.236368,100.00,2309.31,59.70
1762416440.2382426,100.00,2309.30,59.70
1762416441.244732,100.00,2309.33,59.70
1762416442.246891,100.00,2306.56,59.60
1762416443.2509902,100.00,2311.62,59.80
1762416444.254983,100.00,2313.57,59.80
1762416445.2596262,100.00,2305.90,59.60
1762416446.2646875,100.00,2303.05,59.50
1762416447.2694018,100.00,2306.62,59.60
1762416448.2709014,100.00,2308.76,59.70
1762416449.2763476,100.00,2318.36,59.90
1762416450.2783048,91.40,2301.24,59.50
