timestamp,cpu_percent,mem_used_mb
1762101196.538347,48.50,1394.57
1762101197.5400715,50.80,1395.33
1762101198.5416183,50.50,1394.66
1762101199.543355,43.50,1406.45
1762101200.5454,31.10,1408.49
1762101201.5469508,34.80,1407.23
1762101202.5476391,47.40,1395.24
1762101203.5490732,47.10,1394.96
1762101204.5506222,44.70,1406.76
1762101205.552139,34.10,1406.60
1762101206.5538037,33.30,1407.63
1762101207.5555038,31.30,1405.98
1762101208.5571773,35.70,1408.71
1762101209.5587432,34.10,1407.04
1762101210.5601864,36.60,1408.33
1762101211.5620146,37.70,1408.10
1762101212.5628107,35.80,1395.82
1762101213.56472,51.50,1396.12
1762101214.5663688,52.00,1396.35
1762101215.5678954,43.50,1408.75
1762101216.5693493,37.70,1407.42
1762101217.571055,39.70,1408.12
1762101218.5726604,36.70,1408.91
1762101219.574066,34.60,1408.09
1762101220.5757213,39.50,1408.44
1762101221.5797806,39.30,1407.08
1762101222.5820744,44.60,1395.11
1762101223.5836222,38.60,1407.02
1762101224.5850642,44.60,1395.25
1762101225.5858035,43.20,1407.75
