timestamp,cpu_percent,mem_used_mb,mem_percent
1762408920.6252823,99.50,1347.40,34.80
1762408921.6297777,100.00,1351.89,34.90
1762408922.632005,100.00,1348.36,34.90
1762408923.6373498,100.00,1347.78,34.80
1762408924.6387308,100.00,1355.67,35.00
1762408925.64604,100.00,1348.87,34.90
1762408926.6477976,100.00,1350.48,34.90
1762408927.651116,100.00,1356.27,35.10
1762408928.6561794,100.00,1349.61,34.90
1762408929.6591568,100.00,1351.36,34.90
1762408930.6627653,100.00,1350.58,34.90
1762408931.665346,100.00,1349.20,34.90
1762408932.6699479,100.00,1348.67,34.90
1762408933.672115,100.00,1348.39,34.90
1762408934.6747131,100.00,1351.09,34.90
1762408935.6777964,100.00,1348.62,34.90
1762408936.6815917,100.00,1348.84,34.90
1762408937.68372,100.00,1349.62,34.90
1762408938.6880226,100.00,1348.96,34.90
1762408939.692421,100.00,1349.30,34.90
1762408940.6945739,100.00,1348.81,34.90
1762408941.6957014,100.00,1348.88,34.90
1762408942.6999557,100.00,1348.48,34.90
1762408943.702093,100.00,1348.04,34.80
1762408944.7067873,100.00,1354.71,35.00
1762408945.712768,100.00,1353.79,35.00
1762408946.7157347,100.00,1351.59,34.90
1762408947.7190175,100.00,1360.55,35.20
1762408948.7201912,100.00,1353.62,35.00
1762408949.7223096,92.00,1347.71,34.80
