PING 192.168.79.129 (192.168.79.129) 56(84) bytes of data.
64 bytes from 192.168.79.129: icmp_seq=1 ttl=64 time=0.467 ms
64 bytes from 192.168.79.129: icmp_seq=2 ttl=64 time=0.604 ms
64 bytes from 192.168.79.129: icmp_seq=3 ttl=64 time=0.590 ms
64 bytes from 192.168.79.129: icmp_seq=4 ttl=64 time=0.513 ms
64 bytes from 192.168.79.129: icmp_seq=5 ttl=64 time=0.872 ms
64 bytes from 192.168.79.129: icmp_seq=6 ttl=64 time=0.478 ms
64 bytes from 192.168.79.129: icmp_seq=7 ttl=64 time=0.703 ms
64 bytes from 192.168.79.129: icmp_seq=8 ttl=64 time=0.668 ms
64 bytes from 192.168.79.129: icmp_seq=9 ttl=64 time=0.422 ms
64 bytes from 192.168.79.129: icmp_seq=10 ttl=64 time=0.609 ms
64 bytes from 192.168.79.129: icmp_seq=11 ttl=64 time=0.997 ms
64 bytes from 192.168.79.129: icmp_seq=12 ttl=64 time=0.652 ms
64 bytes from 192.168.79.129: icmp_seq=13 ttl=64 time=0.710 ms
64 bytes from 192.168.79.129: icmp_seq=14 ttl=64 time=0.884 ms
64 bytes from 192.168.79.129: icmp_seq=15 ttl=64 time=0.418 ms
64 bytes from 192.168.79.129: icmp_seq=16 ttl=64 time=0.501 ms
64 bytes from 192.168.79.129: icmp_seq=17 ttl=64 time=0.504 ms
64 bytes from 192.168.79.129: icmp_seq=18 ttl=64 time=0.730 ms
64 bytes from 192.168.79.129: icmp_seq=19 ttl=64 time=0.748 ms
64 bytes from 192.168.79.129: icmp_seq=20 ttl=64 time=0.763 ms
64 bytes from 192.168.79.129: icmp_seq=21 ttl=64 time=0.622 ms
64 bytes from 192.168.79.129: icmp_seq=22 ttl=64 time=0.570 ms
64 bytes from 192.168.79.129: icmp_seq=23 ttl=64 time=0.716 ms
64 bytes from 192.168.79.129: icmp_seq=24 ttl=64 time=0.630 ms
64 bytes from 192.168.79.129: icmp_seq=25 ttl=64 time=0.719 ms
64 bytes from 192.168.79.129: icmp_seq=26 ttl=64 time=0.879 ms
64 bytes from 192.168.79.129: icmp_seq=27 ttl=64 time=0.436 ms
64 bytes from 192.168.79.129: icmp_seq=28 ttl=64 time=0.565 ms
64 bytes from 192.168.79.129: icmp_seq=29 ttl=64 time=0.611 ms
64 bytes from 192.168.79.129: icmp_seq=30 ttl=64 time=1.05 ms
64 bytes from 192.168.79.129: icmp_seq=31 ttl=64 time=0.910 ms
64 bytes from 192.168.79.129: icmp_seq=32 ttl=64 time=0.599 ms
64 bytes from 192.168.79.129: icmp_seq=33 ttl=64 time=0.773 ms
64 bytes from 192.168.79.129: icmp_seq=34 ttl=64 time=0.713 ms
64 bytes from 192.168.79.129: icmp_seq=35 ttl=64 time=1.02 ms
64 bytes from 192.168.79.129: icmp_seq=36 ttl=64 time=0.439 ms
64 bytes from 192.168.79.129: icmp_seq=37 ttl=64 time=0.475 ms
64 bytes from 192.168.79.129: icmp_seq=38 ttl=64 time=0.715 ms
64 bytes from 192.168.79.129: icmp_seq=39 ttl=64 time=0.575 ms
64 bytes from 192.168.79.129: icmp_seq=40 ttl=64 time=0.554 ms
64 bytes from 192.168.79.129: icmp_seq=41 ttl=64 time=0.465 ms
64 bytes from 192.168.79.129: icmp_seq=42 ttl=64 time=0.635 ms
64 bytes from 192.168.79.129: icmp_seq=43 ttl=64 time=0.430 ms
64 bytes from 192.168.79.129: icmp_seq=44 ttl=64 time=0.588 ms
64 bytes from 192.168.79.129: icmp_seq=45 ttl=64 time=0.662 ms
64 bytes from 192.168.79.129: icmp_seq=46 ttl=64 time=0.646 ms
64 bytes from 192.168.79.129: icmp_seq=47 ttl=64 time=0.525 ms
64 bytes from 192.168.79.129: icmp_seq=48 ttl=64 time=0.654 ms
64 bytes from 192.168.79.129: icmp_seq=49 ttl=64 time=0.562 ms
64 bytes from 192.168.79.129: icmp_seq=50 ttl=64 time=0.787 ms
64 bytes from 192.168.79.129: icmp_seq=51 ttl=64 time=0.567 ms
64 bytes from 192.168.79.129: icmp_seq=52 ttl=64 time=0.581 ms
64 bytes from 192.168.79.129: icmp_seq=53 ttl=64 time=0.915 ms
64 bytes from 192.168.79.129: icmp_seq=54 ttl=64 time=0.665 ms
64 bytes from 192.168.79.129: icmp_seq=55 ttl=64 time=0.683 ms
64 bytes from 192.168.79.129: icmp_seq=56 ttl=64 time=0.655 ms
64 bytes from 192.168.79.129: icmp_seq=57 ttl=64 time=0.551 ms
64 bytes from 192.168.79.129: icmp_seq=58 ttl=64 time=0.626 ms
64 bytes from 192.168.79.129: icmp_seq=59 ttl=64 time=0.688 ms
64 bytes from 192.168.79.129: icmp_seq=60 ttl=64 time=0.694 ms
64 bytes from 192.168.79.129: icmp_seq=61 ttl=64 time=0.640 ms
64 bytes from 192.168.79.129: icmp_seq=62 ttl=64 time=0.804 ms
