timestamp,cpu_percent,mem_used_mb,mem_percent
1762408114.2201412,99.50,1256.32,32.50
1762408115.223102,100.00,1259.56,32.60
1762408116.2262974,100.00,1256.28,32.50
1762408117.2275903,100.00,1260.09,32.60
1762408118.2342918,100.00,1256.77,32.50
1762408119.239549,100.00,1261.20,32.60
1762408120.245447,100.00,1260.34,32.60
1762408121.2462134,100.00,1268.01,32.80
1762408122.2491443,100.00,1257.58,32.50
1762408123.2517633,100.00,1257.59,32.50
1762408124.2565415,100.00,1256.85,32.50
1762408125.2602437,100.00,1261.93,32.60
1762408126.2633078,100.00,1262.42,32.60
1762408127.26458,100.00,1257.15,32.50
1762408128.269297,100.00,1262.23,32.60
1762408129.2703567,100.00,1256.74,32.50
1762408130.2732806,100.00,1258.08,32.50
1762408131.2749076,100.00,1257.93,32.50
1762408132.2783391,100.00,1256.39,32.50
1762408133.2795393,100.00,1263.44,32.70
1762408134.2864957,100.00,1257.21,32.50
1762408135.2896776,100.00,1260.44,32.60
1762408136.2945213,100.00,1261.34,32.60
1762408137.2951934,100.00,1262.82,32.60
1762408138.2991343,100.00,1262.80,32.60
1762408139.3025217,100.00,1264.20,32.70
1762408140.307247,100.00,1261.45,32.60
1762408141.3094358,100.00,1257.64,32.50
1762408142.3113909,100.00,1259.05,32.50
1762408143.3133235,93.50,1258.17,32.50
