timestamp,cpu_percent,mem_used_mb
1761990051.678898,7.20,888.15
1761990052.6833086,5.70,892.55
1761990053.6848586,3.10,896.71
1761990054.68646,3.10,899.99
1761990055.6882505,3.70,886.90
1761990056.6899016,3.10,892.67
1761990057.691727,2.10,896.62
1761990058.693756,2.00,898.59
1761990059.6954336,2.70,904.50
1761990060.697051,4.10,908.64
1761990061.6994348,4.10,913.89
1761990062.7009916,3.10,916.49
1761990063.702959,3.10,890.59
1761990064.70501,4.10,894.77
1761990065.7065833,3.60,891.95
1761990066.708033,1.00,892.22
1761990067.7097428,2.50,892.46
1761990068.7118623,1.60,893.59
1761990069.7134497,2.10,896.66
1761990070.714985,2.60,894.32
1761990071.7166293,2.10,898.04
1761990072.717764,2.10,901.55
1761990073.7194488,2.10,904.84
1761990074.7211733,1.60,909.24
1761990075.7227507,1.50,911.20
1761990076.7248616,1.50,912.51
1761990077.726725,1.50,915.57
1761990078.7283087,1.60,918.42
1761990079.7301786,2.10,917.76
1761990080.7317805,2.60,917.41
