timestamp,cpu_percent,mem_used_mb
1762102788.665169,4.00,1406.45
1762102789.6665013,0.60,1407.57
1762102790.6675458,0.60,1408.66
1762102791.6684766,1.20,1409.10
1762102792.669491,1.20,1409.34
1762102793.6702971,0.60,1409.33
1762102794.6721938,2.30,1409.33
1762102795.6743517,2.30,1409.33
1762102796.6751895,1.20,1409.32
1762102797.6760676,0.60,1409.32
1762102798.6771495,1.70,1413.47
1762102799.678001,0.00,1417.84
1762102800.6790311,16.40,1426.79
1762102801.6800182,4.00,1433.83
1762102802.680883,0.00,1438.21
1762102803.6819618,1.20,1434.58
1762102804.6830075,1.70,1439.08
1762102805.6839895,25.00,1418.41
1762102806.6848896,39.30,1421.48
1762102807.6862147,2.30,1424.77
1762102808.6875136,2.90,1426.10
1762102809.6885903,2.30,1426.10
1762102810.6895926,1.70,1426.10
1762102811.6905088,1.20,1426.10
1762102812.691611,1.20,1426.10
1762102813.6928792,1.20,1426.11
1762102814.6939423,0.60,1426.11
1762102815.6950212,1.70,1426.10
1762102816.695923,1.70,1428.29
1762102817.6970394,2.90,1424.97
