timestamp,cpu_percent,mem_used_mb
1761996604.2896042,49.10,770.39
1761996605.2921457,52.00,761.06
1761996606.2943244,49.70,771.25
1761996607.2955604,38.70,771.50
1761996608.2965996,46.30,771.49
1761996609.2973726,44.40,771.89
1761996610.2985084,41.50,773.37
1761996611.3001702,48.30,761.34
1761996612.301668,50.00,760.70
1761996613.3034813,40.50,774.35
1761996614.3044336,41.00,773.42
1761996615.3055432,40.30,773.81
1761996616.307278,48.60,760.72
1761996617.3084314,49.70,774.11
1761996618.3123064,46.10,772.62
1761996619.3139477,47.50,773.10
1761996620.3154123,48.40,774.20
1761996621.3166337,46.10,773.78
1761996622.317426,44.40,773.08
1761996623.319229,40.60,774.83
1761996624.324644,43.70,773.26
1761996625.3292916,43.60,773.79
1761996626.3304312,39.60,774.62
1761996627.332042,43.20,771.73
1761996628.3338382,51.60,773.25
1761996629.3348951,47.70,773.45
1761996630.3365238,47.50,773.17
1761996631.3376126,43.00,774.27
1761996632.3384054,37.90,773.11
1761996633.339581,41.60,774.20
