timestamp,cpu_percent,mem_used_mb,mem_percent
1762427098.5495086,99.50,2578.98,66.70
1762427099.5530987,100.00,2577.61,66.60
1762427100.5546927,100.00,2583.21,66.80
1762427101.5603893,100.00,2577.30,66.60
1762427102.563828,100.00,2581.47,66.70
1762427103.5681663,100.00,2577.59,66.60
1762427104.5792758,100.00,2579.06,66.70
1762427105.5843174,100.00,2580.93,66.70
1762427106.5879443,100.00,2581.25,66.70
1762427107.5933003,100.00,2579.84,66.70
1762427108.5953631,100.00,2581.09,66.70
1762427109.5981495,100.00,2577.61,66.60
1762427110.6025603,100.00,2578.48,66.70
1762427111.618327,100.00,2577.99,66.60
1762427112.6438963,100.00,2582.89,66.80
1762427113.6477306,100.00,2586.34,66.90
1762427114.6514716,100.00,2579.21,66.70
1762427115.66204,100.00,2581.63,66.70
1762427116.663583,100.00,2580.42,66.70
1762427117.6682644,100.00,2580.08,66.70
1762427118.6757724,100.00,2578.24,66.60
1762427119.6781442,90.40,2581.40,66.70
1762427120.6793354,99.50,2579.50,66.70
1762427121.6813722,100.00,2578.66,66.70
1762427122.682206,100.00,2584.19,66.80
1762427123.6836107,99.50,2584.64,66.80
1762427124.6845167,100.00,2585.37,66.80
1762427125.6874502,100.00,2584.57,66.80
1762427126.6921146,100.00,2578.90,66.70
1762427127.6934648,87.90,2578.64,66.70
