timestamp,cpu_percent,mem_used_mb
1762108818.9393194,5.10,1457.49
1762108819.9410179,7.50,1457.73
1762108820.9426546,3.40,1457.73
1762108821.9444783,2.90,1457.73
1762108822.9460576,2.90,1457.73
1762108823.9475644,3.40,1457.73
1762108824.9490428,2.30,1457.73
1762108825.9506238,4.50,1457.73
1762108826.9521651,3.40,1457.73
1762108827.9536567,6.10,1457.95
1762108828.9549367,2.30,1457.95
1762108829.956357,2.80,1457.95
1762108830.95814,3.40,1457.95
1762108831.9597647,3.40,1457.94
1762108832.9615846,2.90,1457.94
1762108833.9630854,2.20,1457.94
1762108834.9645889,3.40,1457.94
1762108835.9660728,3.40,1457.93
1762108836.9676452,2.80,1457.93
1762108837.9694736,5.60,1457.93
1762108838.9709923,2.30,1457.68
1762108839.9725628,2.80,1457.63
1762108840.9741716,3.40,1457.63
1762108841.975783,4.60,1457.50
1762108842.977331,2.30,1457.50
1762108843.9787328,2.80,1457.49
1762108844.9802966,3.40,1457.49
1762108845.9819136,2.80,1457.49
1762108846.9835522,2.30,1457.49
1762108847.9850228,6.10,1457.73
